off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
204335,203831,1629479,204365,1627676,204333,1627672,203399,201506,1628878,0
204333,1627672,203399,201506,1628878,204335,203831,1629568,1628906,1627676,0
204335,203831,1629568,1628906,1627676,204333,1627672,203399,201506,1628878,2
204333,1627672,203399,201506,1628878,204335,203831,1629568,1628906,1627676,0
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,0
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,2
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,0
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,2
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,0
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,3
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,3
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1627676,203831,204335,3
204365,1629479,1627676,203831,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1628909,203831,204335,0
204365,1629479,1628909,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1628909,203831,204335,3
204365,1629479,1628909,203831,204335,203399,201506,1628878,204333,1627672,2
203399,201506,1628878,204333,1627672,204365,1629479,1628909,203831,204335,3
204365,1629479,1628909,1628286,204335,203399,201506,1628878,204333,1627672,1
203399,201506,1628878,204333,1627672,204365,1629479,1628909,1628286,204335,3
204365,1629479,1628909,1628286,204335,203399,201506,1628878,204333,1627672,0
203399,201506,1628878,204333,1627672,204365,1629479,1628909,1628286,204335,3
1629568,1629479,1628909,1628286,1627676,203399,203416,1628278,204333,1627672,2
203399,203416,1628278,204333,1627672,1629568,1629479,1628909,1628286,1627676,2
1629568,1629479,1628909,1628286,1627676,203399,203416,1628278,204333,1627672,2
203399,203416,1628278,204333,1627672,1629568,1629479,1628909,1628286,1627676,3
1629568,1629479,1628909,1628286,1627676,203399,203416,1628278,204333,1627672,2
203399,203416,1628278,204333,1627672,1629568,1628906,1628909,203831,1627676,2
1629568,1628906,1628909,203831,1627676,203399,203416,1628278,204333,1627672,0
203403,203416,1628278,204333,1627672,1629568,1628906,1628909,203831,1627676,2
1629568,1628906,1628909,203831,1627676,203403,203416,1628278,204333,1627672,0
203403,203416,1628278,204333,1627672,1629568,1628906,1628909,203831,1627676,2
1627672,1628278,203403,1628878,203416,1629568,203831,1628909,1628906,1627676,3
1629568,203831,1628909,1628906,1627676,1627672,1628278,203403,1628878,203416,0
1627672,1628278,203403,1628878,203416,1629568,203831,1628909,1628906,1627676,2
1629568,203831,1628909,1628906,1627676,1627672,1628278,203403,1628878,203416,0
1627672,1628278,203403,1628878,203416,1629568,203831,1628909,1628906,1627676,2
1629568,1628286,1628909,1628906,1627676,1627672,1628278,203403,1628878,203416,0
1627672,1628278,203403,1628878,1628899,1629568,1628286,1629502,1628906,1627676,0
1629568,1628286,1629502,1628906,1627676,1627672,1628278,203403,1628878,1628899,2
1627672,1628278,203403,1628878,1628899,1629568,1628286,1629502,1628906,1627676,0
1629568,1628286,1629502,1628906,1627676,1627672,1628278,203403,203035,1628899,2
1627672,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,3
1629568,1628286,1629502,1628906,1627676,1627672,1628278,203403,203035,1628899,0
1627672,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,0
1629568,1628286,1629502,1628906,1627676,1629470,1628278,203403,203035,1628899,2
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,0
1629568,1628286,1629502,1628906,1627676,1629470,1628278,203403,203035,1628899,2
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,2
1629568,1628286,1629502,1628906,1627676,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,0
1629568,1628286,1629502,1628906,1627676,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1627676,3
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,2
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,3
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,3
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,0
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,0
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,2
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,3
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,3
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,2
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,0
1629470,1628278,203403,203035,1628899,1629568,1628286,1629502,1628906,1628909,2
1629568,1628286,1629502,1628906,1628909,1629470,1628278,203403,203035,1628899,0
202633,1629498,1628276,204324,203825,203838,201516,202664,203828,1628890,0
203838,201516,202664,203828,1628890,202633,1629498,1628276,204324,203825,0
202633,1629498,1628276,204324,203825,203838,201516,202664,203828,1628890,0
203838,201516,202664,203828,1628890,202633,1629498,1628276,204324,203825,0
202633,1629498,1628276,204324,203825,203838,201516,202664,203828,1628890,2
203838,201516,202664,203828,1628890,202633,1629498,1628276,204324,203825,2
202633,1629498,1628276,204324,203825,203838,201516,202664,203828,1628890,0
203838,201516,202664,203828,1628890,202633,1629498,1628276,204324,203825,3
202633,1629498,1628276,204324,203825,203838,201516,202664,204323,1628890,2
203838,201516,202664,204323,1628890,202633,1629498,1628276,204324,203825,0
202633,1629498,1628276,204324,203825,203838,201516,202664,204323,1628890,0
203838,201516,202664,204323,1628890,202633,1629498,1628276,204324,203825,0
202633,1629498,1628276,204324,203825,203838,201516,202664,204323,1628890,2
203838,201516,202664,204323,1628890,202633,1629498,1628276,204324,203825,0
202633,1629498,1628276,204324,203825,203838,201516,202664,204323,1628890,0
203838,201516,202664,204323,1628890,202633,1629498,1628276,204324,203825,2
202633,1629498,1628276,204324,203825,203838,201516,202664,204323,1628890,0
203838,201516,202664,204323,1628890,202633,1628932,1628276,201477,203825,0
202633,1628932,1628276,201477,203825,203838,201516,202664,204323,1628890,0
203838,201516,202664,204323,1628890,202633,1628932,1628276,201477,203825,3
202633,1628932,1628276,201477,203825,203838,201516,202664,204323,1628890,0
203838,201516,202664,204323,1628890,204324,1628932,1628276,201477,203825,0
204324,1628932,1628276,201477,203825,203838,201516,202664,204323,1628890,1
203838,201516,202664,204323,1628890,204324,1628932,1628276,201477,203825,2
204324,1628932,1628276,201477,203825,203838,201516,202664,1628931,1628890,4
203838,201516,202664,1628931,1628890,204324,1628932,1628276,201477,203825,2
204324,1628932,1628276,201477,203825,203838,201516,202664,1628931,1628890,2
203838,201516,202664,1628931,1628890,204324,1628932,1628276,201477,203825,0
204324,1628932,1628276,201477,203825,203838,201516,202664,1628931,1628890,0
203838,201516,202664,1628931,1628890,202633,1628932,1628276,201477,203825,3
202633,1628932,1628276,201477,203825,203838,201516,202664,1628931,1628890,0
203838,201516,202664,1628931,1628890,202633,1628932,201477,1629498,203825,0
202633,1628932,201477,1629498,203825,203838,201516,202664,1628931,1628890,0
203838,201516,202664,1628931,1628890,202633,1628932,201477,1629498,203825,0
202633,1628932,201477,1629498,203825,203838,1627674,202664,1628931,1628890,2
203838,1627674,1629478,1628931,1628890,202633,203411,201477,1629498,204324,2
202633,203411,201477,1629498,204324,203838,1627674,1629478,1628931,1628890,1
203838,1627674,1629478,1628931,1628890,202633,203411,201477,1628276,204324,2
202633,203411,201477,1628276,204324,203838,1627674,1629478,1628931,1628890,2
203838,1627674,1629478,1628931,1628890,202633,203411,201477,1628276,204324,2
1628890,1628931,1629478,1627674,203828,201477,1628276,203411,202633,204324,0
201477,1628276,203411,202633,204324,1628890,1628931,1629478,1627674,203828,0
1628890,1628931,1629478,1627674,203828,201477,202641,203411,202633,204324,2
201477,202641,203411,202633,204324,1628890,1628931,1629478,1627674,203828,0
1628890,1628931,1629478,1627674,203828,201477,202641,203411,202633,204324,0
201477,202641,203411,202633,204324,1628890,1628931,1629478,1627674,203828,2
201516,1628931,1629478,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,1628931,1629478,1627674,203828,0
201516,1628931,1629478,1627674,203828,1628932,202641,203411,202633,203825,2
1628932,202641,203411,202633,203825,201516,1628931,1629478,1627674,203828,2
201516,1628931,1629478,1627674,203828,1628932,202641,203411,202633,203825,1
1628932,202641,203411,202633,203825,201516,1628931,1629478,1627674,203828,2
201516,1628931,1629478,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,1628931,202664,1627674,203828,0
201516,1628931,202664,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,1628931,202664,1627674,203828,2
201516,1628931,202664,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,203838,202664,1627674,203828,0
201516,203838,202664,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,203838,202664,1627674,203828,0
201516,203838,202664,1627674,203828,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,203838,202664,1627674,204323,0
201516,203838,202664,1628890,204323,1628932,202641,203411,202633,203825,2
1628932,202641,203411,202633,203825,201516,203838,202664,1628890,204323,2
201516,203838,202664,1628890,204323,1628932,202641,203411,202633,203825,0
1628932,202641,203411,202633,203825,201516,203838,202664,1628890,204323,0
201516,203838,202664,1628890,204323,1628932,202641,203411,202633,203825,3
1628932,202641,203411,202633,203825,201516,203838,202664,1628890,204323,2
201516,203838,202664,1628890,204323,1628932,202641,203411,202633,203825,0
1628932,202641,201477,202633,203825,201516,203838,202664,1628890,204323,2
201516,203838,202664,1628890,204323,1628932,202641,201477,202633,203825,2
1628932,202641,201477,202633,203825,201516,203838,202664,1628890,204323,0
201516,203838,202664,1628890,204323,1628932,202641,201477,204324,203825,1
1628932,202641,201477,204324,203825,201516,203838,202664,1628890,204323,3
201516,203838,202664,1628890,204323,1628932,202641,201477,204324,203825,2
1628932,202641,201477,204324,203825,201516,203838,202664,1628890,204323,3
201516,203838,202664,1628890,204323,1628932,202641,201477,204324,203825,0
1628932,202641,201477,204324,203825,201516,203838,202664,1628890,204323,2
201516,203838,202664,1628890,204323,1628932,202641,201477,204324,203825,0
1628932,202641,201477,204324,203825,201516,203838,202664,1628890,204323,2
201516,203838,202664,1628890,204323,1628932,202641,201477,204324,203825,3
1628932,202641,201477,202670,203825,201516,203838,202664,1627674,204323,0
201516,203838,202664,1627674,204323,1628932,202641,201477,202670,203825,0
1628932,202641,203411,202670,203825,201516,203838,202664,1627674,204323,2
203838,203828,202664,1628890,201516,1628932,202633,203825,1629498,1628276,0
1628932,202633,203825,1629498,1628276,203838,203828,202664,1628890,201516,2
203838,203828,202664,1628890,201516,1628932,202633,203825,1629498,1628276,0
1628932,202633,203825,1629498,1628276,203838,203828,202664,1628890,201516,0
203838,203828,202664,1628890,201516,1628932,202633,203825,1629498,1628276,2
1628932,202633,203825,1629498,1628276,203838,203828,202664,1628890,201516,0
203838,203828,202664,1628890,201516,1628932,202633,203825,1629498,1628276,1
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,2
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,0
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,0
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,0
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,0
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,0
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,2
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,1
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,0
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,3
1628932,202633,203825,1629498,1628276,203838,204323,202664,1628890,201516,2
203838,204323,202664,1628890,201516,1628932,202633,203825,1629498,1628276,3
204324,202633,203825,201477,1628276,203838,204323,202664,1628890,201516,0
203838,204323,202664,1628890,201516,204324,202633,203825,201477,1628276,2
204324,202633,203825,201477,1628276,203838,204323,202664,1628890,201516,1
203838,204323,202664,1628890,201516,204324,202633,203825,201477,1628276,2
204324,202633,203825,201477,1628276,203838,204323,202664,1628890,201516,3
203838,204323,202664,1628890,201516,204324,202633,203825,201477,202641,2
204324,202633,203825,201477,202641,203838,204323,202664,1628890,201516,2
1628931,204323,202664,1628890,201516,204324,202633,203825,201477,202641,2
204324,202633,203825,201477,202641,1628931,204323,202664,1628890,201516,2
1628931,204323,202664,1628890,201516,204324,202633,203825,201477,202641,0
204324,202633,203825,201477,202641,1628931,204323,202664,1628890,201516,2
1628931,204323,202664,1628890,1629478,204324,1628932,203825,201477,202641,3
204324,1628932,203411,201477,202641,1628931,204323,202664,1628890,1629478,2
1628931,204323,202664,1628890,1629478,204324,1628932,203411,201477,202641,0
204324,1628932,203411,201477,202641,1628931,204323,1627674,1628890,1629478,0
1628931,204323,1627674,203857,1629478,204324,1628932,203411,201477,202641,1
204324,202670,203411,201477,202641,1628931,204323,1627674,203857,1629478,2
1628931,204323,1627674,203857,1629478,204324,202670,203411,201477,202641,0
204324,202670,203411,201477,202641,1628931,204323,1627674,203857,1629478,0
1628931,204323,1627674,203857,1629478,204324,202670,203411,201477,202641,2
204324,202670,203411,201477,202641,1628931,204323,1627674,203857,1629478,2
1628931,204323,1627674,203857,1629478,204324,202670,203411,201477,202641,0
202641,203411,202670,204324,201477,203857,1628931,1629478,1627674,203828,2
203857,1628931,1629478,1627674,203828,202641,203411,202670,204324,201477,1
202641,203411,202670,204324,201477,203857,1628931,1629478,1627674,203828,0
203857,1628931,1629478,1627674,203828,202641,203411,202670,204324,201477,0
