off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
1628317,200665,1628926,202650,201502,204327,1628915,204320,202259,204296,1
204327,1628915,204320,202259,204296,1628317,200665,1628926,202650,201502,0
1628317,200665,1628926,202650,201502,204327,1628915,204320,202259,204296,0
204327,1628915,204320,202259,204296,1628317,200665,1628926,202650,201502,1
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,2
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,0
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,0
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,0
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,0
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,2
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,0
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,0
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1627673,202662,203823,1627675,203015,0
1627673,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,0
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,0
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,2
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,3
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,2
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,0
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,0
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,2
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,3
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,2
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,3
1628280,202662,203823,1627675,203015,203831,1628909,200676,1628927,1627676,2
203831,1628909,200676,1628927,1627676,1628280,202662,203823,1627675,203015,0
1628280,1627671,1627670,203410,204335,203405,204365,200676,1628927,1627676,0
203405,204365,200676,1628927,1627676,1628280,1627671,1627670,203410,204335,0
1628280,1627671,1627670,203410,204335,203405,204365,200676,1628927,1627676,3
203405,204365,200676,1628927,1627676,1628280,1627671,1627670,203410,204335,0
1628280,1627671,1627670,203410,204335,203405,204365,200676,1628927,1627676,0
203405,204365,200676,1628927,1627676,1628280,1627671,1627670,203410,204335,0
1628280,1627671,1627670,203410,204335,203405,204365,203859,1628286,1628909,2
203405,204365,203859,1628286,1628909,1628280,1627671,1627670,203410,204335,3
1628280,1627671,1627670,203410,204335,203405,204365,203859,1628286,1628909,0
203405,204365,203859,1628286,1628909,1628280,1627671,1627670,203410,204335,0
1628280,1627671,1627670,203410,204335,203405,204365,203859,1628286,1628909,0
203410,1628280,1627670,1627671,204335,203405,1628286,203859,1628909,204365,0
203405,1628286,203859,1628909,204365,203410,1628280,1627670,1627671,204335,0
203410,1628280,1627670,1627671,204335,203405,1628286,203859,1628909,204365,0
203405,1628286,203859,1628909,204365,203410,1628280,1627670,1627671,204335,3
203410,1628280,1627670,1627671,204335,203405,1628286,203859,1628909,204365,3
203405,1628286,203859,1628909,204365,203410,1628280,1627670,1627671,204335,3
203410,1628280,1627670,1627671,204335,203405,1628286,203859,1628909,204365,3
203405,1628286,203859,1628909,204365,203410,1628280,1627670,1627671,204335,0
203410,203823,1627670,1627671,202662,203405,1628286,203859,1628909,204365,3
203405,1628286,203859,1628909,204365,203410,203823,1627670,1627671,202662,0
203410,203823,1627670,1627671,202662,203831,1627676,200676,1628909,204365,0
203831,1627676,200676,1628909,204365,203410,203823,1627670,1627671,202662,2
203410,203823,1627670,1627671,202662,203831,1627676,200676,1628909,204365,0
203831,1627676,200676,1628909,1628927,203410,203823,1627673,1627671,202662,3
203410,203823,1627673,1627671,202662,203831,1627676,200676,1628909,1628927,0
203831,1627676,200676,1628909,1628927,203410,203823,1627673,1627671,202662,2
203410,203823,1627673,1627671,202662,203831,1627676,200676,1628909,1628927,2
203831,1627676,200676,1628909,1628927,203410,203823,1627673,1627671,202662,0
203410,203823,1627673,1627671,202662,203831,1627676,200676,1628909,1628927,0
203831,1627676,200676,1628909,1628927,203410,203823,1628280,1627671,202662,0
203410,203823,1628280,1627671,202662,203831,1627676,200676,1628909,1628927,0
203831,1627676,200676,1628909,1628927,203410,203823,1628280,1627671,202662,2
203410,203823,1628280,1627671,202662,203831,1627676,200676,204365,1628927,0
203831,1627676,200676,204365,1628927,203410,203823,1628280,1627671,202662,0
203410,203823,1628280,1627671,202662,203831,1627676,200676,204365,1628927,2
203831,1627676,200676,204365,1628927,203410,203823,1628280,1627671,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,2
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,0
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,1
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,0
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,2
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,2
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,0
203831,1627676,200676,204365,1628927,1627675,203823,1628280,203015,202662,2
1627675,203823,1628280,203015,202662,203831,1627676,200676,204365,1628927,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,2
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1627673,1627675,203015,202662,0
203823,1627673,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,203015,202662,1
203823,1628280,1627675,203015,202662,203831,1628927,1627676,1628909,200676,1
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,203015,202662,0
203823,1628280,1627675,203015,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,203015,202662,3
203823,1628280,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,203015,202662,2
203823,1628280,1627675,203015,202662,203831,1628927,1627676,1628909,200676,0
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,203015,202662,0
203823,1628280,1627675,1627671,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,1627671,202662,0
203823,1628280,1627675,1627671,202662,203831,1628927,1627676,1628909,200676,2
203831,1628927,1627676,1628909,200676,203823,1628280,1627675,1627671,203410,0
203823,1628280,1627675,1627671,203410,203831,1628927,1627676,204365,200676,2
203831,1628927,1627676,204365,200676,203823,1628280,1627675,1627671,203410,3
203823,1628280,1627675,1627671,203410,203831,1628927,1627676,204365,200676,0
203831,1628927,1627676,204365,200676,203823,1628280,1627675,1627671,203410,0
203823,1628280,1627675,1627671,203410,203831,1628927,1627676,204365,200676,2
203831,1628927,1627676,204365,200676,203823,1628280,1627675,1627671,203410,0
203823,1628280,1627675,1627671,203410,203831,1628927,203859,204365,200676,2
203831,1628927,203859,204365,200676,1627670,1628280,1627675,1627671,203410,1
1627670,1628280,1627675,1627671,203410,203831,1628927,203859,204365,200676,0
203831,1628927,203859,204365,200676,1627670,1628280,1627675,1627671,203410,3
1627670,1628280,1627675,1627671,203410,203831,1628927,203859,204365,200676,0
200676,203859,204365,203831,1628927,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203859,204365,203831,1628927,3
200676,203859,204365,203831,1628927,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203859,204365,203831,1628927,0
200676,203859,204365,203831,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203859,204365,203831,1628909,2
200676,203859,204365,203831,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203859,204365,203831,1628909,1
200676,203405,204365,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203405,204365,1627676,1628909,2
200676,203405,204365,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,3
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,2
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,3
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,2
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,3
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,2
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,0
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,2
1627675,1627670,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,1627670,1627671,203410,1628280,3
1627675,203823,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,0
200676,203831,1628927,1627676,1628909,1627675,203823,1627671,203410,1628280,0
1627675,203823,1627671,203410,1628280,200676,203831,1628927,1627676,1628909,2
200676,203831,1628927,1627676,1628909,1627675,203823,1627671,203410,1628280,3
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,3
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,2
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,2
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,2
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,3
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,2
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,201480,202632,100944,200671,100915,0
201480,202632,100944,200671,100915,1628932,1628917,1628276,1628269,203825,2
1628932,1628917,1628276,1628269,203825,1628508,202632,100944,101030,202658,2
1628508,202632,100944,101030,202658,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,1628917,1628276,1628269,203825,0
1628932,1628917,1628276,1628269,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,204324,1628276,201477,203825,3
1628932,204324,1628276,201477,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,204324,1628276,201477,203825,3
1628932,204324,1628276,201477,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,204324,1628276,201477,203825,0
1628932,204324,1628276,201477,203825,1628508,202632,100944,101030,202658,0
1628508,202632,100944,101030,202658,1628932,204324,1628276,201477,203825,0
203402,204324,1628276,201477,203825,1628508,203041,100944,101030,202658,0
1628508,203041,100944,101030,202658,203402,204324,1628276,201477,203825,2
203402,204324,1628276,201477,203825,1628508,203041,100944,101030,202658,2
1628508,203041,100944,101030,202658,203402,204324,1628276,201477,203825,0
203402,204324,1628913,201477,1628263,1628508,203041,1627701,101030,202658,2
1628508,203041,1627701,101030,202658,203402,204324,1628913,201477,1628263,0
203402,204324,1628913,201477,1628263,1628508,203041,1627701,101030,202658,0
1628508,203041,1627701,101030,202658,203402,204324,1628913,201477,1628263,2
