,off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
362,201502,203416,203403,201507,1627672,200676,1627700,1628909,203831,1627676,2
363,200676,1627700,1628909,203831,1627676,201502,203416,203403,201507,1627672,2
364,201502,1628899,1629506,201507,1628268,200676,1627700,1628909,1629479,1628927,0
365,200676,1627700,1628909,1629479,1628927,201502,1628899,1629506,201507,1628268,0
366,201502,1628899,1629506,201507,1628268,200676,1627700,1628909,1629479,1628927,2
367,200676,1627700,1628909,1629479,1628927,201502,1628899,1629506,201507,1628268,0
368,201502,1628899,1629506,201507,1628268,200676,1627700,1628909,1629479,1628927,2
369,1628906,1627700,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,2
370,201502,1628899,1629506,203035,1628268,1628906,1627700,1628909,1629479,1628927,3
371,1628906,1627700,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,0
372,201502,1628899,1629506,203035,1628268,1628906,1627700,1628909,1629479,1628927,2
373,1628906,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,1
374,201502,1628899,1629506,203035,1628268,1628906,1627676,1628909,1629479,1628927,3
375,1628906,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,0
376,201502,1628899,1629506,203035,1628268,1628906,1627676,1628909,1629479,1628927,2
377,1628906,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,0
378,201502,1628899,1629506,203035,1628268,1628906,1627676,1628909,1629479,1628927,0
379,1628906,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,2
380,201502,1628899,1629506,203035,1628268,1628906,1627676,1628909,1629479,1628927,2
381,200676,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,2
382,201502,1628899,1629506,203035,1628268,200676,1627676,1628909,1629479,1628927,2
383,200676,1627676,1628909,1629479,1628927,201502,1628899,1629506,203035,1628268,2
384,201502,1628899,1629506,203035,1628268,200676,1627676,1628909,1629479,1628927,3
385,203416,1628268,1629506,203035,201502,1628927,1628909,200676,1629479,1627676,0
386,1628927,1628909,200676,1629479,1627676,203416,1628268,1629506,203035,201502,0
387,203416,1628268,1629506,203035,201502,1628927,1628909,200676,1629479,1627676,0
388,1628927,1628909,200676,1629479,1627676,203416,1628268,1629506,203035,201502,0
389,203416,1628268,1629506,203035,201502,1628927,1628909,200676,1629479,1627676,2
390,1628927,1628909,200676,1629479,1627676,203416,1628899,1628878,203035,1627672,1
391,203416,1628899,1628878,203035,1627672,1628927,1628909,200676,1629479,1627676,2
392,1628927,1628909,200676,1629479,1627676,203416,1628899,1628878,203035,1627672,0
393,203416,1628899,1628878,203035,1627672,1628927,203831,200676,1627700,1627676,0
394,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,203035,1627672,0
395,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,0
396,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
397,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,2
398,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
399,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,2
400,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
401,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,2
402,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
403,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,2
404,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,2
405,203416,1628899,1628878,201507,1627672,1628927,203831,200676,1627700,1627676,0
406,1628927,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
407,203416,1628899,1628878,201507,1627672,1628909,203831,200676,1627700,1627676,0
408,1628909,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
409,203416,1628899,1628878,201507,1627672,1628909,203831,200676,1627700,1627676,2
410,1628909,203831,200676,1627700,1627676,203416,1628899,1628878,201507,1627672,0
411,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,2
412,1628909,203831,200676,1627700,1629568,203416,201502,1628878,201507,1627672,0
413,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,0
414,1628909,203831,200676,1627700,1629568,203416,201502,1628878,201507,1627672,0
415,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,2
416,1628909,203831,200676,1627700,1629568,203416,201502,1628878,201507,1627672,2
417,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,3
418,1628909,203831,200676,1627700,1629568,203416,201502,1628878,201507,1627672,0
419,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,3
420,1628909,203831,200676,1627700,1629568,203416,201502,1628878,201507,1627672,2
421,203416,201502,1628878,201507,1627672,1628909,203831,200676,1627700,1629568,0
422,1628909,1629479,200676,1627700,1629568,203416,201502,1628878,201507,1627672,0
423,203416,201502,1628878,201507,1627672,1628909,1629479,200676,1627700,1629568,2
424,1628909,1629479,200676,1627700,1629568,203416,201502,1628878,201507,1627672,2
425,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,0
426,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,2
427,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,2
428,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,0
429,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,0
430,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,0
431,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,2
432,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,3
433,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,2
434,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,0
435,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,2
436,203831,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,0
437,1628878,203416,1628899,201507,1627672,203831,1627676,200676,1627700,1628909,2
438,1629568,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,2
439,1628878,203416,1628899,201507,1627672,1629568,1627676,200676,1627700,1628909,3
440,1629568,1627676,200676,1627700,1628909,1628878,203416,1628899,201507,1627672,0
441,1628878,203416,1628899,201507,1627672,1629568,1627676,200676,1627700,1628927,3
442,1629568,1627676,200676,1627700,1628927,1628878,203416,1628899,201507,1627672,3
443,1628878,203416,1628899,201507,1627672,1629568,1627676,200676,1627700,1628927,2
444,1629568,1627676,200676,1627700,1628927,1628878,203416,1628899,201507,1627672,0
445,1628878,203416,1628899,201507,1627672,1629568,1627676,200676,1627700,1628927,0
446,1629568,1627676,200676,1627700,1628927,1628878,203416,1628899,201507,1627672,2
447,1628878,203416,1628899,201507,1627672,1629568,1627676,200676,1627700,1628927,0
448,1629568,1627676,200676,1627700,1628927,1628268,203416,1629506,201507,1627672,0
449,1628268,203416,1629506,201507,1627672,1629568,1627676,200676,1627700,1628927,0
450,1629479,1627676,200676,1627700,1628927,1628268,203416,1629506,203035,1627672,2
451,1628268,201502,1629506,203035,1628899,1629479,1627676,200676,1627700,1628927,2
452,1629479,1627676,200676,1627700,1628927,1628268,201502,1629506,203035,1628899,0
453,1628268,201502,1629506,203035,1628899,1629479,1627676,200676,1627700,1628927,2
454,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,0
455,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,2
456,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,3
457,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,2
458,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,1
459,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,0
460,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,0
461,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,2
462,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,3
463,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,2
464,1629479,1628906,1628909,1627700,1628927,1628268,201502,1629506,203035,1628899,0
465,1628268,201502,1629506,203035,1628899,1629479,1628906,1628909,1627700,1628927,0
466,1628906,1628927,1627700,1628909,1629479,1628899,201502,203035,203416,1629506,0
467,1628899,201502,203035,203416,1629506,1628906,1628927,1627700,1628909,1629479,0
468,1628906,1628927,1627700,1628909,1629479,1628899,201502,203035,203416,1629506,3
469,1628899,201502,203035,203416,1629506,1628906,1628927,1627700,1628909,1629479,0
470,1628906,1628927,1627700,1628909,1629479,1628899,201502,203035,203416,1629506,0
471,1628899,201502,203035,203416,1629506,1628906,1628927,1627700,1628909,1629479,0
472,1628906,1628927,1627700,1628909,1629479,1628268,201502,201507,203416,1629506,0
473,1628268,201502,201507,203416,1629506,1628906,1628927,1627700,1628909,1629479,0
474,1628906,1628927,1627700,1628909,1629479,1628268,201502,201507,203416,1629506,0
475,1628268,201502,201507,203416,1629506,1628906,1628927,1627700,1628909,1629479,0
476,1628906,1628927,1627700,1628909,1629479,1628268,201502,201507,203416,1629506,0
477,1628268,201502,201507,203416,1629506,1628906,1628927,1627676,1628909,203831,0
478,1628906,1628927,1627676,1628909,203831,1628268,201502,201507,203416,1629506,0
479,1628268,201502,201507,203416,1629506,1628906,1628927,1627676,1628909,203831,0
480,1628906,1628927,1627676,1628909,203831,1628268,201502,201507,203416,1629506,3
481,1628268,201502,201507,203416,1629506,1628906,1628927,1627676,1628909,203831,0
482,1628906,1628927,1627676,1628909,203831,1628268,201502,201507,1628899,1629506,0
483,1628268,201502,201507,1628899,1629506,1628906,1628927,1627676,1628909,203831,0
484,1628906,1628927,1627676,1628909,203831,1628268,201502,201507,1628899,1629506,0
485,1628268,201502,201507,1628899,1629506,1628906,1628927,1627676,1628909,203831,3
486,1628906,1628927,1627676,1628909,203831,1628268,201502,201507,1628899,1629506,0
487,1628268,201502,203035,1628899,1629506,1628906,1628927,1627676,1627700,203831,0
488,1628906,1628927,1627676,1627700,203831,1628268,201502,203035,1628899,1629506,2
489,1628268,201502,203035,1628899,1629506,1628906,1628927,1627676,1627700,203831,0
490,1628906,1628927,1627676,1627700,1629568,1628268,1628878,203035,1628899,1627672,3
491,1628268,1628878,203035,1628899,1627672,1628906,1628927,1627676,1627700,1629568,0
492,1628906,1628927,1627676,1627700,1629568,1628268,1628878,203035,1628899,1627672,3
493,1628268,1628878,203035,1628899,1627672,1628906,1628927,1627676,1627700,1629568,0
494,1628906,1628927,1627676,1627700,1629568,1628268,1628878,203035,1628899,1627672,0
495,1628268,1628878,203035,1628899,1627672,1628906,1628927,1627676,1627700,1629568,0
496,1628906,1628927,1627676,1627700,1629568,1628268,1628878,203035,1628899,1627672,0
497,1628268,1628878,203035,1628899,1627672,1628906,1628927,1627676,1627700,1629568,2
498,1628906,1628927,1627676,1627700,1629568,1628268,1628878,203035,1628899,1627672,0
499,1628268,1628878,203035,1628899,1627672,1628906,1628927,1627676,1627700,1629568,2
500,1628906,1628927,1627676,1628909,1629568,1628268,1628878,203035,201502,1627672,2
501,1628268,1628878,203035,201502,1627672,1628906,1628927,1627676,1628909,1629568,0
502,1628906,1628927,1627676,1628909,1629568,1628268,1628878,203035,201502,1627672,0
503,1628268,1628878,203035,201502,1627672,1628906,1628927,1627676,1628909,1629568,0
504,1628906,1628927,1627676,1628909,1629568,1628268,1628878,203035,201502,1627672,0
505,1628268,1628878,203035,201502,1627672,1628906,1628927,1627676,1628909,1629568,0
506,1628906,1628927,1627676,1628909,1629568,1628268,1628878,203035,201502,1627672,2
507,1628268,1628878,203035,201502,1627672,1628906,1628927,1627676,1628909,1629568,2
508,1628906,1628927,1627676,1628909,1629568,1628268,1628878,203035,201502,1627672,2
509,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,2
510,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,2
511,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,0
512,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,3
513,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,2
514,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,0
515,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,0
516,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,2
517,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,0
518,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,1
519,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,2
520,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,2
521,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,0
522,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,0
523,201480,1629483,203024,203018,1628882,1628280,203826,1627678,201886,202662,0
524,1628280,203826,1627678,201886,202662,201480,1629483,203024,203018,1628882,2
525,202640,1629483,1627671,203405,1628882,1628280,203826,204321,201886,202662,0
526,1628280,203826,204321,201886,202662,202640,1629483,1627671,203405,1628882,0
527,202640,1629483,1627671,203405,1628882,1628280,203826,204321,201886,202662,2
528,1628280,203826,204321,201886,202662,202640,1629483,1627671,203405,1628882,0
529,202640,1629483,1627671,203405,1628882,1628280,203826,204321,201886,202662,0
530,1628280,203826,204321,201886,202662,202640,1629483,1627671,203405,1628882,2
531,202640,1629483,1627671,203405,1628882,1628280,203826,204321,201886,202662,0
532,1629567,203826,204321,201886,202662,202640,1629483,1627671,201480,203018,1
533,202640,1629483,1627671,201480,203018,1629567,203826,204321,201886,202662,2
534,1629567,203826,204321,201886,202662,202640,1629483,1627671,201480,203018,2
535,202640,1629483,1627671,201480,203018,1629567,203826,204321,201886,202662,2
536,1629567,203826,204321,201886,202662,202640,1629483,1627671,201480,203018,0
537,202640,1629483,1627671,201480,203018,1629567,203826,204321,201886,202662,0
538,1629567,203826,204321,201886,202662,202640,1629483,1627671,201480,203018,0
539,202640,1629483,1627671,201480,203018,1629567,203826,204321,201886,202662,0
540,1629567,203826,204321,201886,202662,202640,1629483,1627671,201480,203018,0
541,202640,203024,1627671,201480,203018,1629567,203826,204321,1628280,202662,0
542,1629567,203826,204321,1628280,202662,202640,203024,1627671,201480,203018,0
543,202640,203024,1627671,201480,203018,1629567,203826,204321,1628280,202662,0
544,1629567,203826,1630097,1628280,1627678,1628882,203024,1627671,201480,1630101,0
545,1628882,203024,1627671,201480,1630101,1629567,203826,1630097,1628280,1627678,0
546,1629567,203826,1630097,1628280,1627678,1628882,203024,1627671,201480,1630101,0
547,1628882,203024,1627671,201480,1630101,1629567,203826,1630097,1628280,1627678,0
548,1629567,203826,1630097,1628280,1627678,1628882,203024,1627671,201480,1630101,2
549,1628882,203024,1627671,201480,1630101,1629567,203826,1630097,1628280,1627678,0
550,1629567,203826,1630097,1628280,1627678,1628882,203024,1627671,201480,1630101,0
551,1628882,203024,1627671,201480,1630101,1629567,203826,1630097,201886,1627678,0
552,1629567,203826,1630097,201886,1627678,1628882,203024,1627671,201480,1630101,0
553,201886,1630097,1629567,1629492,204321,201480,203024,1629483,1630101,1628882,3
554,201480,203024,1629483,1630101,1628882,201886,1630097,1629567,1629492,204321,2
555,201886,1630097,1629567,1629492,204321,201480,203024,1629483,1630101,1628882,0
